Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
83069.0,-1.30089568416143,-0.36857742086506,2.07943135462661,-0.368886163994012,-0.8607098291681741,-0.252188705582235,0.856675148750265,0.160854030377198,-0.354581858833761,-0.824167612913929,1.19695941875772,0.31182567735572403,-0.565464560034231,0.193672969420552,0.129060433344111,1.01775439030978,-0.976331800823386,0.70325597546224,-0.751525860014973,0.5036476348532329,0.31225698476500297,0.23488305832816395,0.517415069240981,0.500999566445559,-0.171183397416423,0.20413108265598004,-0.0464960620158401,0.125583869667313,255.07,0
168324.0,2.06356519779202,0.0179905405851439,-1.07107589180423,0.4895344303333061,-0.0990324456717366,-1.23291882602493,0.164579530672876,-0.39218973758876896,0.332764870641418,0.17178402508789994,-0.555794411529266,0.599123956003035,0.852252765527392,0.231326908822245,0.601399118882215,0.0938350774026812,-0.589966626907866,-0.334104002614228,-0.329512407342219,-0.172032170039885,0.150171134291261,0.58542202143527,0.10440346830398,0.108975253644494,0.006311475388651729,0.38055737427946,-0.0535923305102822,-0.0591420057269589,2.99,0
8169.0,0.857321003765953,4.09391182702914,-7.423893589485589,7.380244517886619,0.973366022888688,-2.7307615165805696,-1.4964970563344395,0.5430151726929221,-2.35119015933267,-3.94423849794435,6.35507773663404,-7.309747983823709,0.7484505505775,-9.057992529437447,-0.648944909074786,-1.07311652692728,1.52450091526025,1.83136353283608,-0.0897244112241547,0.483302650495284,0.3750262851290169,0.145399853347782,0.240603265009756,-0.234649222710157,-1.00488094720044,0.435831916241838,0.6183238051684821,0.148468944379397,1.0,1
94362.0,-26.4577446501446,16.497471901867,-30.1773174564996,8.90415677106517,-17.8925996927224,-1.22790388102871,-31.1973285494605,-11.43892041491,-9.46257260540015,-22.1870885620007,4.41999660154863,-10.5923050053728,-0.703795803703315,-3.92620731586873,-2.4002464921012403,-6.80988994039049,-12.462314948108599,-5.50105078380738,-0.567939572890149,2.8122411093294595,-8.75569832116533,3.46089334478551,0.896537503959012,0.254835536763482,-0.738096558530353,-0.966564233789852,-7.26348214633855,-1.32488430656137,1.0,1
95628.0,-17.5189091261484,12.572117853538499,-19.0385383213549,11.1908946558522,-13.5547207079601,-0.41192361337145,-23.189396512393998,-5.30141221815132,-8.63039030596902,-16.2556117491401,5.70211147983179,-13.812404089959399,-0.306815322507812,-7.0136073719592495,-1.18229035380557,-9.3601791927531,-16.6683693822389,-7.14746777723207,2.16209864550609,2.52851232971436,-4.96947772242457,0.976124822110751,1.8412479337881005,0.334417748210128,-0.720128461316563,-0.232603423065217,-3.02199247294556,-0.478158234859683,1.63,1
68207.0,-13.1926709562391,12.785970638297998,-9.90665002092758,3.32033688288942,-4.8011759323010486,5.760058556185559,-18.7508891580107,-37.3534426378925,-0.391539743919107,-5.0525023671385805,4.40680552357904,-4.61075647740608,-1.9094879697081104,-9.07271093398351,-0.226074450896345,-6.2115574821248485,-6.24814535335983,-3.1492466947009503,0.0515761185277783,-3.4930499151944603,27.2028391573154,-8.88701714094871,5.303606903769981,-0.639434802306313,0.263203123457008,-0.108876929971315,1.26956635541013,0.9394073627588772,1.0,1
171555.0,-0.437193793534151,0.8155760570991141,1.32548604031089,-0.5207931980685201,-0.329301075398078,-1.30057328282408,0.496344514282609,0.0039666221577895,0.466460750622019,-1.34857126610466,0.2925020838671911,0.293198890637046,-0.110797121183191,-1.4192016519603798,0.39576451967683,0.3063844648685,0.7302709679879609,0.000554998276467223,-0.7696342684201222,0.0612903463164317,-0.199045660902128,-0.428738261087038,0.113729502528471,0.7349101725795061,-0.28748703597182,-0.30648355987097603,0.28386540625763,0.118366526240641,19.99,0
68207.0,-13.1926709562391,12.785970638297998,-9.90665002092758,3.32033688288942,-4.8011759323010486,5.760058556185559,-18.7508891580107,-37.3534426378925,-0.391539743919107,-5.0525023671385805,4.40680552357904,-4.61075647740608,-1.9094879697081104,-9.07271093398351,-0.226074450896345,-6.2115574821248485,-6.24814535335983,-3.1492466947009503,0.0515761185277783,-3.4930499151944603,27.2028391573154,-8.88701714094871,5.303606903769981,-0.639434802306313,0.263203123457008,-0.108876929971315,1.26956635541013,0.9394073627588772,1.0,1
125467.0,2.12008794794576,-0.0623167867283607,-2.20110276045323,0.0985366844210279,0.538765435932505,-1.22852674249445,0.557026873971124,-0.3786058894816071,0.278932915427812,0.24936404107667606,-1.12347358726187,-0.870107395756675,-1.7265016860648,1.04813451640588,0.530118340355562,-0.17157017482394502,-0.289295247221498,-0.392970417684469,0.0966456998105376,-0.265941991975573,0.0433703596919368,0.0750738436865159,0.0600132943314064,0.597046688438662,0.194164242390468,0.7099045868708379,-0.143752019944536,-0.0783459223133512,19.4,0
29239.0,1.2231988950431,0.343329977294534,0.7589416223757229,0.7357427172378829,-0.642766485202597,-1.27193209704353,0.147894592856483,-0.302046722910951,-0.157364941420237,-0.0987519602513606,0.447583322303219,1.12774267068022,1.31718145796498,0.0533158466990315,0.872721045780604,0.0960277269945929,-0.291875769328063,-0.8505504724365509,-0.327216449012525,-0.0399695204364203,-0.209697900192099,-0.556670668468195,0.18903344879882295,0.942654050006012,0.18333695963778496,0.0578644575739213,-0.0212328855610551,0.0268080202178445,1.98,0
103239.0,-1.80568236698603,-0.670726575769723,0.125132657568684,-0.28632976590348497,3.32106992846694,0.581253157170626,0.516257068831175,0.27639302823996503,0.00918979590540464,-1.0101156401156,2.0661670227149203,-1.67668212320436,1.84090178164481,2.18643416914411,-0.8437777047640699,-1.5490601796804395,1.29198314675647,-1.0355997258971,-0.26548389519220394,0.50323942251677,0.240973942451903,0.4978297236877751,-0.0966877717442178,-0.701060125169645,1.01350276285022,0.946260937321173,-0.13788587761164905,0.0330185410843478,100.0,0
125658.0,0.22441446667427895,2.99449857558056,-3.43245819570533,3.98651893184362,3.760232948919741,0.165640145963465,1.09937770884947,-0.654557103379097,-2.43541565257984,-2.2767330733904703,1.84607851719332,-1.96119460001748,-0.851166387195622,-7.12231638408937,1.01960490036808,2.13101467212875,6.443649144602031,1.59253819138457,-3.68190355226504,-0.20084628074101,0.4913371248013561,-0.984222622736636,-0.421979358037133,-1.0480578940284,0.7264115196278459,0.26862463804569,0.28368947405292405,0.419101636371901,0.0,1
87624.0,-1.2220289696979298,1.37319183861546,-0.03917564892886,-2.9714233111969195,1.01114364303831,-0.64385100997198,1.2599349792589398,-0.0630579579263686,0.338408780363463,-0.158760521054703,0.13593717393438698,0.885782444850633,0.696732886125485,-0.05597866463855,-1.16274768517575,0.649291943544515,-1.4641271821733302,-0.176221725380893,-0.245717940628261,0.375639890992206,-0.376643207133212,-0.818728674649455,-0.231439229272679,-1.01973713311792,0.196613535805288,0.42610427496301,0.544098526888566,0.328520126856349,5.0,0
65728.0,1.2276144135128602,-0.6689737940969539,-0.271784826118016,-0.5894397416355239,-0.604795004349645,-0.3502849670977751,-0.486364540645055,-0.0108086285956747,-0.794944156080669,0.264544748886681,0.881268050432366,-0.324703760782435,-0.26326380048922504,-1.11273543930467,-0.540849503339651,1.53341124817574,0.831442610720144,-0.473346676550517,1.1901212635221698,0.273799209937263,-0.0260547222626376,-0.295254768133076,-0.180458520061445,-0.436538663158256,0.494649059264358,-0.28373826696629,-0.00112827864271304,0.0350745013143425,98.01,1
41353.0,-15.020980603078899,8.07523975163174,-16.2980905380446,5.664820052921339,-11.918153373134801,-4.24695712395156,-14.7166675516611,9.435084321393367,-6.7953981269244,-15.124162814494698,6.03766622940467,-11.676722236781304,1.32697878633103,-12.3816058947985,-0.0716392778020956,-9.48414337021449,-19.6718814509262,-7.64327282087749,1.16906441801605,-0.9957868578331328,2.52511546344786,-0.832074336953531,-0.186116823393738,0.429780833741005,0.697102812320081,0.0560310740941657,-1.31088762047629,-0.707402991270252,34.12,1
40919.0,-2.7404825015316896,3.6580948197998704,-4.1106355202747284,5.34024166876747,-2.66677476000958,-0.0927818149405728,-4.38869880914515,-0.280132705503576,-2.82189458229917,-4.46628416302479,3.96979981229186,-7.346716786442831,-1.16331176961366,-8.22556891234807,0.82500183194645,-6.77286703365235,-8.815785425559179,-4.56885928410549,1.12659865645629,0.185325269832133,2.41749541196206,-0.0977119508973041,0.382154506973307,-0.154756519767143,-0.4039559264409099,0.277894930235294,0.830061638644528,0.218690442242457,112.33,1
30870.0,1.08502625604924,0.1886753131329,0.617766005211731,1.53300345820859,-0.388225237851294,-0.472851520171513,0.1439107840935,-0.0853373633242059,0.175761421632827,-0.150359782234746,0.0264729695699554,0.974977167412734,0.282833934096539,0.00271847091503442,-0.18623174038825896,-0.8997193052835609,0.429546775876206,-1.20995215855562,-0.579091500621736,-0.131084253949764,-0.0475912977373031,0.0724185241566413,-0.0221781099971926,0.629427973753391,0.600770558537421,-0.349234302473156,0.0398124553426378,0.0262167538632131,30.35,0
151436.0,-2.0393490947698703,-1.24057094807156,0.218233253507762,-0.915316029605464,2.89444740878765,-1.85020215657157,1.16979180450063,-0.41031667162364094,-0.718281829638075,-0.69661203554271,-1.17744680474756,-0.802182813836119,-0.8049978981887349,0.575810341998879,-0.0633478967209889,-0.121639678773441,-0.678638004966192,-0.313780381333427,-0.426432689941872,0.719732533591636,0.221008402497619,-0.115349664891605,0.0352148245228158,0.495307577391428,1.2314109419107,0.720647795388052,-0.404624224154742,-0.160175570640919,149.0,0
85573.0,-1.7567118508364998,3.26657425418237,-4.15338789695403,3.9245256135755495,-1.7537718434176002,-1.0057867792296,-4.31321717578502,1.56071190324579,-3.29567366751075,-6.2133552491157005,4.52299197543382,-6.6528440527591,-0.12468523386066,-8.60448620191387,0.110359314846888,-5.94548061159606,-9.33893779428438,-2.39019258818085,3.18415235636348,0.874720103498016,0.911427441871296,0.0530612807310541,-0.367700953962814,-0.7763377558405959,0.292093831084717,0.025999713844171005,1.0629681996854,0.501148168228208,1.0,1
57041.0,-0.964170178670624,1.30163673330844,1.3536374792757202,1.6407716953397098,1.52080730184498,1.12747121551928,1.07835277574865,0.0415805570257723,-1.36406300459925,0.630748836536312,0.644904375644425,-0.0704245171686936,-0.284245794159944,0.26204316467775896,1.09826457408927,-1.28118516802512,0.744041324079639,-2.41356170264369,-2.3492495245463503,-0.236195683187304,0.221949332501969,0.7709168156878721,-0.0894829121789286,-0.642522733295625,-0.286127481629308,0.050574682977601,-0.44434265837383097,-0.0836786607242872,1.74,0
93879.0,-12.8336314219519,7.50878980635543,-20.4919522106577,7.46577999198461,-11.5753037055975,-5.140999476507732,-14.0205637048257,8.332120471260211,-4.33771253089739,-15.563791338730097,7.61081978841573,-15.5923232225286,0.504789055226229,-13.2478885958622,-0.7965260301402449,-10.342328358564801,-16.044524341476702,-5.8821359384126,1.57369789640089,-1.37892322363159,2.9668424038938097,0.615344322057327,-0.766494757432984,0.431261005079751,-0.10497499461714302,-0.0100913270781415,-2.4008113496639,-0.720556600051925,104.03,1
145088.0,0.0480483753110393,0.164868632338648,0.0156798373830046,-1.2768233171111398,1.19216523505617,1.69895893750227,0.285877928065784,0.564446424903897,0.242074355633026,-0.804001639220798,0.6495046737621171,0.7061752578633359,-0.19577406487143806,0.22345166776163,0.185623254527916,-0.487514484900589,-0.20452437029522305,-0.665508500342969,-0.714919808674636,-0.158274113462673,0.184734550389066,0.6258860216545971,0.0394473322577892,-0.9396276052154808,-0.470244554378193,0.0075078986343677205,0.0554563595013291,-0.0164205181463227,38.35,0
